Timestamp,Voltage (V),Current (A),Power (kW),Power Factor,Temperature (°C),Light Intensity (%),Time of Day,Day Type,System Load (%),Weather Condition,Past Fault
2015-01-18 14:52:04,228.39062623136937,3.7401303349774557,0.8542107093924424,0.9321627487115902,32.780608992669826,100.0,14.87,Weekend,80.52896322669392,Windy,0
2015-01-19 17:41:58,213.92516765438774,1.3844762941560425,0.2961743233408568,0.9592316929266151,22.79979276158101,100.0,17.68,Weekday,95.98793628528975,Rainy,1
2015-01-21 03:58:35,221.32853843950446,8.927321030518614,1.9758709158649355,0.9808820422755572,36.08535398490055,84.5257653899775,3.97,Weekday,86.94802865153278,Windy,0
2015-01-22 13:58:28,232.93072473298682,0.5480850465390775,0.12766584710566015,0.9142824290986815,30.874165059957356,55.66290215281522,13.97,Weekday,90.98694784641731,Rainy,0
2015-01-23 00:46:17,243.251056615142,7.265702602801591,1.7673898351828743,0.9124410287668036,24.34785973439735,95.39954719861586,0.77,Weekday,95.36779044807804,Stormy,1
2015-01-24 17:01:10,238.2206015999449,1.3899102943668784,0.33110526649403427,1.0,23.15064471641852,64.56438501013483,17.02,Weekend,87.57347096381791,Stormy,0
2015-01-26 14:59:24,227.6040549180619,8.05070738364566,1.8323736454765334,1.0,30.468827150759733,51.87189465636902,14.98,Weekday,69.30940687810383,Windy,0
2015-01-27 22:52:24,219.29107501938887,9.434356551352685,2.0688701902623445,0.9741236207621592,29.379338055591703,94.80681635895478,22.87,Weekday,60.950755353106615,Windy,0
2015-01-28 15:38:17,237.77049794903607,8.585798379410141,2.041449555962376,0.903697669039426,27.435173411821893,94.20218480727907,15.63,Weekday,71.84957743102194,Cloudy,0
2015-01-29 21:40:29,221.16142563798866,6.342568653642113,1.402731525646308,0.9576862552972764,35.28711754431188,81.0272171895927,21.67,Weekday,87.44894315320906,Cloudy,0
2015-01-30 00:18:47,240.6619854409774,3.915165936587674,0.9422316076300734,0.9952560979978279,26.980478137577357,86.08898239741706,0.3,Weekday,75.14414981960213,Sunny,0
2015-01-30 06:55:41,235.15047686306048,8.083804200184364,1.9009104125409644,1.0,36.654406639860426,99.76405221008224,6.92,Weekday,74.6459231635281,Cloudy,0
2015-01-31 00:34:59,231.76180922052322,4.068038050079468,0.942815858464347,0.9582511399054668,25.72035541085316,79.20727715920762,0.57,Weekend,59.30674516299872,Cloudy,0
2015-02-01 06:06:13,236.86260190374514,0.7897523744209696,0.1870628022650116,0.8693642064405174,25.534398631853882,73.30365505210533,6.1,Weekend,100.0,Rainy,1
2015-02-02 04:42:44,231.28551000071081,6.417459520280502,1.484265398056993,1.0,39.217068791602664,100.0,4.7,Weekday,86.5753195520975,Sunny,1
2015-02-02 06:46:02,209.74857413342392,8.054268850302684,1.6893714070382395,0.9593227157384714,27.777506278904088,46.61735281818936,6.77,Weekday,54.5636184448649,Cloudy,0
2015-02-02 15:06:52,246.61301730608153,1.9861519053753174,0.48981091421282996,0.9658883516218559,21.938863464127383,98.90763380175135,15.1,Weekday,95.3281371074575,Cloudy,1
2015-02-02 20:59:47,251.22156197012634,4.486200593064004,1.1270303203008463,1.0,26.346292983851733,54.4016053347374,20.98,Weekday,65.25216077586661,Windy,1
2015-02-03 23:39:48,248.72005680472304,5.1703508136099074,1.2859699480614022,0.885252876276007,29.47440747626793,40.100768568847016,23.65,Weekday,43.996143168131205,Sunny,0
2015-02-04 10:54:08,225.59955513303015,4.058819838951477,0.9156679500325703,0.9565370288643045,30.29254451153422,100.0,10.9,Weekday,78.0995101754105,Sunny,0
2015-02-05 01:51:48,239.09738174959816,1.1704031003040836,0.2798403168743187,0.9398771237084224,30.3044830355858,92.94325393574087,1.85,Weekday,72.52189655648058,Sunny,0
2015-02-06 15:17:12,245.86016816145352,4.853402459669408,1.1932583448895326,0.8881092250586575,33.434242563829855,81.41944831279493,15.28,Weekday,78.78654280206868,Windy,0
2015-02-06 15:42:40,228.91502111436486,2.3600157804983164,0.5402430622230064,0.9256783616973819,31.037991306428598,97.6998093437333,15.7,Weekday,60.709405027100644,Stormy,0
2015-02-07 22:33:40,224.10635243055788,1.6225658624057344,0.3636273170020916,0.9924801048510512,34.76005546923347,100.0,22.55,Weekend,77.24027823884941,Sunny,0
2015-02-09 15:08:17,235.81314134035725,3.1793284394274117,0.7497274266541136,0.9775868505232537,26.44936021036258,44.24656776136436,15.13,Weekday,45.58859791436291,Sunny,0
2015-02-09 16:01:30,235.4709738117004,8.654921142508613,2.0379827096899774,0.9398903673783052,37.76429887919663,71.20964249051445,16.02,Weekday,61.841692944574085,Windy,0
2015-02-10 09:09:55,232.61623055972467,5.299897538254643,1.2328421877015592,0.9238405953206444,34.74571493890499,75.21550404260489,9.15,Weekday,87.07949422135712,Stormy,0
2015-02-10 23:55:04,233.24166352488442,9.530767895906783,2.2229721587108604,0.9434928472816158,39.56158819919985,100.0,23.92,Weekday,34.1590979972957,Sunny,0
2015-02-11 02:06:21,225.53226488210092,6.888925332731865,1.553674932894698,0.9885339164761555,33.335280517348956,66.01706843816166,2.1,Weekday,69.82365907508385,Sunny,0
2015-02-11 03:47:37,239.7511973341775,3.8336926192447476,0.9191323956751273,0.942647130924893,33.06920670737712,100.0,3.78,Weekday,61.3339318619488,Rainy,0
2015-02-12 01:13:23,232.03822727527466,7.209301157986714,1.6728334605928221,1.0,27.613091347123397,66.71545113391154,1.22,Weekday,97.20222732496343,Stormy,1
2015-02-12 10:34:54,233.10907565598004,4.530109087846275,1.0560095420886,1.0,28.48837878961846,79.90874342019407,10.57,Weekday,56.35314797759692,Cloudy,0
2015-02-14 04:55:42,229.51804514464186,1.6164993443824964,0.37101576950026577,1.0,33.854315507320194,89.8537296760081,4.92,Weekend,71.77746012263488,Sunny,0
2015-02-14 16:22:34,236.90143991711113,2.6241604659348,0.6216673929535114,0.9299389764057081,30.348263322594395,99.6700861271693,16.37,Weekend,79.47254775455129,Windy,0
2015-02-14 16:51:18,230.54350577938573,6.479287062284994,1.4937575542901997,0.9284028899195813,39.29983503243465,100.0,16.85,Weekend,100.0,Rainy,1
2015-02-15 13:12:59,251.89802933217672,3.1351212383207603,0.7897308616504531,0.9095850857322424,29.211380208729484,52.898840889641356,13.2,Weekend,90.65200808035954,Cloudy,1
2015-02-15 15:44:59,211.89868675003984,9.756750672828582,2.0674426545199442,0.854364674146789,31.81238229402651,91.42695020653576,15.73,Weekend,89.41047640026422,Cloudy,0
2015-02-17 18:22:53,216.7976679297936,9.360920591863126,2.0294257539919087,1.0,29.63194442104047,74.35557622025578,18.37,Weekday,75.90955048846367,Rainy,0
2015-02-18 00:46:01,219.02654131433343,9.71418677923873,2.1276647319380833,0.9637817578943704,31.393615174853306,30.954707973685338,0.77,Weekday,51.97412362670664,Windy,0
2015-02-18 14:39:58,230.05243699718184,7.805380444214849,1.7956467928817719,0.9523490296882371,28.434881458917797,48.01753054925035,14.65,Weekday,42.62819768916286,Cloudy,0
2015-02-19 12:26:58,235.35491809975204,6.37221828435001,1.4997329124269392,0.9086053460542143,28.480677822845365,84.84667372166226,12.43,Weekday,100.0,Cloudy,1
2015-02-20 02:22:38,241.79297184063827,5.743114968357613,1.3886448358216406,0.9533759240705054,35.132899232760394,83.32176265016302,2.37,Weekday,49.5923350547569,Stormy,0
2015-02-20 07:39:22,227.3090556207105,7.673803928899381,1.744325124096616,1.0,34.38912584240057,71.32699346456306,7.65,Weekday,63.15382722751201,Cloudy,0
2015-02-20 19:30:09,240.5842448684959,4.226318428447457,1.0167856276818397,0.8620630256788442,34.430317801230764,77.25844357916294,19.5,Weekday,74.00268838346845,Sunny,0
2015-02-22 07:28:26,208.2913417186959,4.267156432052067,0.8888117385556882,0.999077368836504,31.65350278531966,79.70563482730127,7.47,Weekend,85.92810859392654,Sunny,0
2015-02-22 14:12:11,233.84065448939307,5.179871892932261,1.2112646336144912,0.9483652625952953,35.6133884239901,51.176084790080026,14.2,Weekend,67.54177386897089,Rainy,0
2015-02-22 15:50:40,229.24696345244877,1.7164354700988382,0.39348761948223504,0.8949374047576444,32.43836637461647,94.94736063223603,15.83,Weekend,64.18615383937913,Rainy,0
2015-02-24 16:54:11,220.14273953664457,2.3267456786823724,0.5122161679101868,0.9752023257758922,25.92250463355756,68.81949013532287,16.9,Weekday,41.31822261534952,Windy,0
2015-02-25 06:57:48,228.08467176086708,5.28246407312114,1.2048490842064081,0.9449025243760072,30.210670408709646,90.29177981381079,6.95,Weekday,94.0927014515165,Windy,0
2015-02-26 19:16:26,228.8767195030917,8.158912158034083,1.8673850494447313,0.9389515200233388,26.31793913871177,91.59008803099708,19.27,Weekday,59.05440327324958,Stormy,0
2015-02-27 14:01:12,217.71945980876376,6.373420329537812,1.3876176312811654,0.9186737908655728,19.039349718790106,97.02804184757657,14.02,Weekday,50.241283084069174,Rainy,0
2015-02-27 16:58:12,260.7888080845524,1.5181341077278725,0.3959123844668573,1.0,37.618937050969045,30.865058862730415,16.97,Weekday,53.789883060415626,Stormy,1
2015-02-27 19:35:43,220.95458116212927,0.6906763788884005,0.15260811001586266,0.8969368683526704,26.72813326943492,64.53550059094354,19.58,Weekday,62.98421509654262,Windy,0
2015-02-27 21:13:18,246.87141635072564,7.997126766769714,1.9742620116487386,0.9940819878474725,25.630129402574518,79.93408159345293,21.22,Weekday,100.0,Cloudy,1
2015-02-28 09:26:46,240.14532692687297,4.600765689181954,1.1048523805425405,0.9305965405101293,26.65799015848366,100.0,9.43,Weekend,43.80701419976204,Stormy,0
2015-02-28 17:18:40,216.01432426180858,1.4669334898938355,0.31687864655643344,0.9781484618345285,27.709450485843117,67.480141394912,17.3,Weekend,62.36179555262477,Cloudy,0
2015-03-01 13:11:10,225.865487611823,2.147049155300171,0.4849443043884258,0.8248620239168891,33.42321100777584,87.80506537966285,13.18,Weekend,68.30182335008335,Stormy,0
2015-03-01 14:52:56,224.23228669431668,2.1234320802056255,0.476142030984577,0.9877695612912878,32.64158304815188,84.15006970318272,14.87,Weekend,100.0,Stormy,1
2015-03-02 02:03:00,246.19612155437312,7.810182865323401,1.9228367300730422,0.9217721498365212,24.989766381856327,85.59514699573418,2.05,Weekday,15.180903110805971,Windy,0
2015-03-02 02:26:29,232.5972250172148,3.24199025578243,0.7540779370278436,0.9047841687447795,24.304291357050587,85.35485331406522,2.43,Weekday,100.0,Stormy,1
2015-03-02 10:01:37,213.88994390044778,3.6977406428422457,0.7909095386559336,0.9199015660551807,33.8012554731768,100.0,10.02,Weekday,85.43276298602672,Windy,0
2015-03-02 12:52:35,205.2835549987271,3.814248532158455,0.7830024983301643,0.9101552372264761,30.84864642195187,81.787878382913,12.87,Weekday,79.76088158757499,Stormy,0
2015-03-05 01:50:37,245.801340950752,1.8278375779497502,0.4492849277002233,0.9202741973637875,32.94164259230321,73.63042978699322,1.83,Weekday,63.61885957867314,Stormy,0
2015-03-07 12:59:54,232.89774856896412,3.9088895991732735,0.910371587052096,1.0,28.64898340661231,98.95233875322819,12.98,Weekend,64.99754797850977,Rainy,0
2015-03-07 19:32:45,243.010524331623,4.895457963861261,1.1896478066413447,1.0,25.782275188772648,48.39496126512946,19.53,Weekend,70.32106837287861,Rainy,0
2015-03-08 13:15:03,238.29405581183488,9.111485054163197,2.171212728025464,0.8394432345496057,25.575920290410075,85.73882522448596,13.25,Weekend,73.30388760241154,Windy,0
2015-03-11 06:50:22,235.68936674469643,1.823084690302179,0.42968167617927155,0.9754689058168052,36.23663527615862,99.3184401591918,6.83,Weekday,71.64109742305595,Stormy,0
2015-03-12 12:43:29,225.40639100459757,2.8606468282374244,0.6448080774917467,0.9075077815267604,37.54885656229812,88.04068960093844,12.72,Weekday,63.0494653245409,Cloudy,0
2015-03-12 19:26:19,238.29138684585268,1.5510015010744687,0.36959029869103444,1.0,27.776812208771798,71.45184115101048,19.43,Weekday,58.947084533059886,Sunny,0
2015-03-13 01:25:13,238.6960592010566,7.0925102224374506,1.692954239939029,1.0,21.838909602857406,85.61928641836398,1.42,Weekday,48.83229194305896,Windy,0
2015-03-13 08:10:26,224.87085625028584,6.042222050278144,1.3587196461004039,0.9054578328774461,18.376401692737993,83.61061683610863,8.17,Weekday,100.0,Rainy,1
2015-03-14 08:36:29,231.09394794604893,7.118182826830476,1.6449689716540215,0.9862883311949345,31.08430518491469,88.84233330626947,8.6,Weekend,75.00487865147296,Rainy,0
2015-03-15 10:43:23,218.60245571843294,4.529241377372667,0.9901032876352027,0.9591941675952579,30.500477212898492,78.1954467188758,10.72,Weekend,85.62146535232905,Windy,0
2015-03-15 15:20:43,230.55724912288696,6.117116639576828,1.4103455849846718,1.0,27.059565868427235,77.33198284216913,15.33,Weekend,91.4199293441051,Rainy,0
2015-03-16 07:08:45,224.17199398587002,3.6682421310658695,0.8223171529440131,0.9926123244515134,18.39631313010935,75.40240857107227,7.13,Weekday,82.56280026961339,Cloudy,0
2015-03-16 23:33:46,226.64215300709873,2.6337458179298285,0.5969178226490586,1.0,24.372904961265554,77.0192666654094,23.55,Weekday,69.86693090737525,Rainy,0
2015-03-18 05:08:56,216.80854954798056,9.191036060146951,1.9926951970436462,1.0,20.77547379851953,59.65615658909219,5.13,Weekday,80.33338617296246,Sunny,1
2015-03-18 08:31:51,227.31111309445168,1.3108218467471167,0.29796437305261186,0.8946737045629164,30.003495587785874,83.16511961906735,8.52,Weekday,56.44867574532586,Sunny,0
2015-03-18 16:21:58,231.49286563472478,2.4941031344080646,0.577367081772672,0.9442577990258488,30.775183117977594,100.0,16.35,Weekday,47.85791090799957,Stormy,0
2015-03-18 19:17:16,227.45022782579144,5.48170755861201,1.2468156330806646,1.0,19.608116725405285,55.18719844624859,19.28,Weekday,46.44943269450127,Cloudy,0
2015-03-18 19:49:23,232.0370179813885,8.686963399628414,2.015697082563242,0.9425061016618769,32.6388238046583,96.66447755241484,19.82,Weekday,43.469219677804816,Rainy,0
2015-03-20 14:49:29,239.3567839314746,0.7574119287830932,0.18129168338485627,1.0,26.47764948270235,65.43369700104228,14.82,Weekday,71.9749155527467,Rainy,0
2015-03-20 16:44:14,228.6965485401279,6.70108802459281,1.5325157026879594,0.9324659236060606,28.85391974223204,96.2772781624721,16.73,Weekday,51.191724508641954,Windy,0
2015-03-21 05:19:40,226.3903383418092,6.846808797421138,1.5500513602098474,1.0,26.71383340941253,61.252886355533576,5.32,Weekend,36.604416558631996,Stormy,0
2015-03-21 08:28:38,247.64686934262718,8.26571383651519,2.0469781544950227,0.8879249384525438,25.91847295472577,100.0,8.47,Weekend,34.93785906123569,Sunny,0
2015-03-22 13:30:59,217.19570647503718,5.744448218093813,1.2476694890381541,1.0,21.232652918746687,69.10155530082183,13.5,Weekend,89.43645380345471,Windy,0
2015-03-26 23:17:02,229.69041749363427,4.539528292457717,1.0426861487187777,1.0,33.36128642206886,67.54290993797433,23.28,Weekday,61.637139319814565,Windy,0
2015-03-27 17:01:29,230.18433933065393,2.1309532155588835,0.49051205806795417,0.9673790852680835,21.85203507011836,91.03727310619001,17.02,Weekday,100.0,Rainy,1
2015-03-28 11:42:03,237.1759157979305,2.4610020817257308,0.5836904225139136,1.0,37.85247317630569,59.92484216873258,11.7,Weekend,80.20592779164646,Sunny,0
2015-03-29 11:19:54,211.59125768668355,5.429718200186956,1.1488809028618339,0.8860211516632148,28.259934568515806,83.97116725792584,11.32,Weekend,41.31270065682308,Windy,0
2015-03-29 12:23:13,235.81022009865987,3.242590499321649,0.7646359793348614,1.0,25.581111055678658,91.4793391840335,12.38,Weekend,34.92852564182626,Rainy,0
2015-03-29 21:57:24,234.9331790088089,7.459434923497378,1.7524687601865703,0.9592418061847436,33.037834321656796,49.616400340276456,21.95,Weekend,69.89327058326674,Stormy,0
2015-04-02 16:51:01,223.41231174218643,3.6753169627611277,0.8211110590357349,0.9323913508200204,31.212602128062596,83.59690837456118,16.85,Weekday,63.302954552477736,Cloudy,0
2015-04-03 08:07:56,223.73032942212234,2.8408193157715145,0.6355774413462891,1.0,32.49868810056055,90.65190218741103,8.12,Weekday,48.244381294764764,Sunny,0
2015-04-06 06:43:43,239.2948250734477,3.9292520209302544,0.9402496750179961,0.8840326055431297,28.86877390495662,100.0,6.72,Weekday,72.3921133777414,Stormy,0
2015-04-06 08:47:59,235.5979044793104,7.076627362919599,1.6672385774848058,1.0,27.731278457317792,92.6588326758693,8.78,Weekday,39.46896276604507,Rainy,1
2015-04-06 11:37:18,229.42095092662214,9.468563727022826,2.172286894162898,0.990924236731927,30.66923827123,88.93279463034172,11.62,Weekday,65.73455248068417,Cloudy,1
2015-04-08 05:16:13,229.60444846143346,8.689405184398478,1.995126084821733,0.9840750348686311,27.67274908797973,97.73034825138109,5.27,Weekday,41.8968015527108,Windy,0
2015-04-08 07:06:15,235.01033343517344,1.231055415477487,0.2893107436685402,0.897875756288643,36.38963414619083,74.7794549350641,7.1,Weekday,72.69969441639377,Stormy,0
2015-04-08 18:05:28,244.46977884353734,3.528148777854664,0.8625257514492263,0.9598277388255787,34.338825120854445,85.66064410790433,18.08,Weekday,43.01072857148953,Windy,0
2015-04-09 01:26:45,235.85503460858578,8.765939302058834,2.0674909174638487,0.9856699795102722,30.235086065618724,100.0,1.43,Weekday,56.33136419739754,Windy,0
2015-04-11 18:53:13,252.9889812361925,8.799932584770218,2.2262859795681917,0.931858071978017,21.590898374333854,44.82802000011705,18.88,Weekend,52.547387452579784,Cloudy,1
2015-04-11 22:13:03,237.93657941980354,3.868910497587377,0.9205553298773106,0.8996942053458251,24.745440210859066,41.326433977848794,22.22,Weekend,45.85208336707251,Cloudy,0
2015-04-12 04:03:05,239.84322398476584,9.474954211768397,2.272503565258568,0.9393005577887245,41.54861377703094,66.72206172906668,4.05,Weekend,93.34205828767273,Windy,0
2015-04-13 03:01:00,246.21108557787716,2.6913632113187074,0.6626434579431406,0.9241233174545888,27.00537801720332,91.10753633613817,3.02,Weekday,57.54259007153433,Windy,0
2015-04-13 21:59:55,244.20504247989854,7.112195871511026,1.736834094927709,0.9214626853125262,31.718092947676087,72.46894697955469,21.98,Weekday,55.89578527340438,Cloudy,0
2015-04-14 09:04:59,222.96379937073553,6.13292938099618,1.3674212360593214,0.907994496070833,30.823489137185703,72.74929949801275,9.07,Weekday,81.67600752312582,Rainy,0
2015-04-14 16:54:13,232.85865390724905,6.724798816070706,1.5659276001072866,0.9667228394993512,25.74721770668902,82.09470597276261,16.9,Weekday,35.02906030084947,Sunny,0
2015-04-14 22:23:00,217.42659699571155,7.372491080041557,1.6029756469146736,0.9079545600976072,29.958609627249754,93.8952206169308,22.38,Weekday,48.78346408331808,Windy,0
2015-04-15 22:57:51,229.8357710392725,5.065572484603156,1.1642497577540896,1.0,36.02814038976419,86.86270102033747,22.95,Weekday,96.47749607574426,Cloudy,1
2015-04-17 12:29:21,218.68183857867305,3.036768566609503,0.6640861334840876,0.9620011368842523,31.527771601886293,98.65993285301136,12.48,Weekday,78.43369847824519,Stormy,0
2015-04-18 03:30:06,238.20482181197363,7.125978885858195,1.6974425307417378,0.9753637015553649,35.04260412389291,100.0,3.5,Weekend,57.01617350192642,Stormy,0
2015-04-21 09:55:28,234.80562107410748,8.782513513579705,2.0621835401478243,0.9314838315701351,25.832205063603666,66.20919357839267,9.92,Weekday,79.8991103512305,Rainy,0
2015-04-22 07:50:47,230.28744822934817,0.560665781309919,0.129114292087375,1.0,34.08876347938025,50.21213880701388,7.83,Weekday,70.49284196857168,Rainy,0
2015-04-24 06:44:06,230.8995614812679,6.523054179446308,1.5061703495527043,1.0,31.06815212214255,85.33161093389873,6.73,Weekday,61.97240485335547,Stormy,0
2015-04-26 16:49:14,229.04704467613047,6.509907984772507,1.491075185025687,0.963951076288517,30.87772914945254,88.17024696754852,16.82,Weekend,66.27255211273817,Rainy,0
2015-04-26 18:21:01,225.95334176692953,1.139830713953331,0.25754855886634026,0.8595020549509647,34.82507480531615,70.39736264608298,18.35,Weekend,72.55605394733566,Windy,0
2015-04-27 10:56:27,224.41078152728412,7.703500361325714,1.728748536580819,0.968860593753226,29.34480796500502,39.295195187489924,10.93,Weekday,84.64247214666145,Cloudy,0
2015-04-28 16:08:43,240.80069000322163,3.0994533296758258,0.7463505004187216,0.8885065310879592,29.111298392562972,92.97272669441922,16.13,Weekday,89.7461779851325,Sunny,0
2015-04-29 02:03:54,232.438007137712,6.7178565356707844,1.5614851853883709,0.9217960684631635,28.887936107722172,57.06082742533121,2.05,Weekday,67.70819399384062,Cloudy,0
2015-04-29 20:05:14,236.33267502303576,4.277146780646546,1.0108295401363636,0.9948944269380171,28.967164157843357,65.78256139177518,20.08,Weekday,56.61757837774714,Cloudy,0
2015-05-01 10:38:40,217.48460575809557,8.711403373476552,1.8945961282802917,1.0,32.52750905305746,79.4215023165026,10.63,Weekday,75.39338714794141,Rainy,0
2015-05-02 00:34:56,227.69943564403619,7.823757524118494,1.781465172857563,0.9729964512911071,33.037571635747526,61.11262444913895,0.57,Weekend,76.46491525817959,Sunny,0
2015-05-02 08:31:18,231.9652116970147,8.067104264273675,1.8712875484441331,0.9854501878794256,24.846412485992385,79.0046698070183,8.52,Weekend,77.49955876679418,Windy,0
2015-05-02 08:48:56,222.4260048310169,2.4049849036531987,0.5349311837984891,0.9129583796016149,29.928554843050154,48.17190705007423,8.8,Weekend,81.29402125072312,Stormy,0
2015-05-03 16:06:23,225.5381656678522,0.610395129126956,0.13766739775588543,0.8555229634527234,29.13482560651541,66.23680619799455,16.1,Weekend,100.0,Windy,1
2015-05-04 06:03:33,225.04133821992716,7.102327918202154,1.5983173791889622,0.968606569554658,32.39436081965918,79.5164604580374,6.05,Weekday,58.57990560720854,Rainy,0
2015-05-04 19:52:39,229.96397460909432,6.372479476022131,1.465440708420928,0.8920817655403728,32.62444389331975,100.0,19.87,Weekday,52.47362664051637,Stormy,0
2015-05-05 14:25:27,230.37660233167938,0.8154295335179824,0.18785588537277906,0.9410494016441256,26.340614571848914,83.90820569993267,14.42,Weekday,48.74734445167797,Windy,0
2015-05-05 18:14:55,224.28821010217203,2.0910845314611626,0.46900560673376324,0.9786291390678079,31.377552811741264,64.02909368787635,18.23,Weekday,100.0,Cloudy,1
2015-05-06 17:20:51,233.57925728691768,7.283825855258064,1.7013506334784265,0.9210268362964964,35.44504990892387,82.29066732430928,17.33,Weekday,89.00290941997663,Rainy,0
2015-05-07 08:28:16,250.75260872625265,5.500825278893076,1.379346288829755,0.9155406090955216,28.15239191588885,84.09098792181491,8.47,Weekday,49.36847506259684,Sunny,1
2015-05-07 15:17:18,224.7070176245378,6.757723867258323,1.5185079761417757,1.0,29.516855466883896,61.33573184708804,15.28,Weekday,85.06651520754482,Cloudy,1
2015-05-09 21:47:11,230.380034781682,2.3956532838268787,0.551910686852887,0.956001566335913,27.488721419029382,84.23189940760787,21.78,Weekend,91.82092204329335,Sunny,0
2015-05-10 14:21:17,228.89266570919304,7.55571195139982,1.7294470498867136,0.8567834235845452,25.49199626982214,48.76386277209057,14.35,Weekend,100.0,Stormy,1
2015-05-11 16:51:23,240.78680833431295,9.056667708106955,2.180726111579511,0.9480745765249646,21.835238597290083,68.54463150902949,16.85,Weekday,86.00996483531945,Sunny,0
2015-05-13 17:03:17,231.79274604426683,6.418182543853087,1.487688156453085,1.0,33.88508047878644,88.03251010982947,17.05,Weekday,56.28779437836384,Cloudy,0
2015-05-16 06:38:44,224.4969484615458,9.728253393395576,2.1839632006779848,0.9164188316030973,31.619000638029725,74.1702004201302,6.63,Weekend,36.99017579924477,Sunny,0
2015-05-16 11:04:41,229.49577148278513,4.730399922525322,1.0856067796420559,0.8382786778842898,31.175999144273504,56.88863903788565,11.07,Weekend,76.38446684391093,Rainy,0
2015-05-17 03:53:18,217.05318524279093,7.847994694022706,1.7034322461061506,1.0,22.220506747550523,74.55208059000383,3.88,Weekend,28.096849546400293,Rainy,0
2015-05-17 03:56:36,232.54173892246203,4.593431474787156,1.0681645427681747,0.9824462105253498,23.04001831405995,63.2322501776423,3.93,Weekend,80.41328841068417,Cloudy,0
